1605499851,15995.32,0.03033,ANY
1605499851,15995.5,0.00717,ANY
1605499851,15995.16,0.01723,ANY
1605499851,15995.16,0.017556,ANY
1605499851,15995.85,0.0069,ANY
1605499851,15996.24,0.005109,ANY
1605499851,15996.24,0.006061,ANY
1605499851,15996.24,0.001874,ANY
1605499851,15995.85,0.087789,ANY
1605499851,15995.99,0.024761,ANY
1605499851,15995.99,0.0069,ANY
1605499851,15995.99,0.003125,ANY
1605499851,15996.24,0.003775,ANY
1605499851,15996.24,0.000412,ANY
1605499851,15996.8,0.0375,ANY
1605499851,15996.79,0.399,ANY
1605499851,15996.79,0.001,ANY
1605499851,15996.79,0.004439,ANY
1605499851,15996.79,0.001845,ANY
1605499851,15996.79,0.002931,ANY
1605499852,15996,0.073885,ANY
1605499852,15996,0.005641,ANY
1605499852,15996.01,0.0075,ANY
1605499852,15996,0.01457,ANY
1605499853,15996.01,0.012106,ANY
1605499853,15996,0.002685,ANY
1605499854,15996,0.002852,ANY
1605499854,15996,0.031257,ANY
1605499855,15996,0.002464,ANY
1605499855,15996,0.028307,ANY
1605499855,15996,0.002,ANY
1605499855,15996,0.034633,ANY
1605499855,15996,0.049351,ANY
1605499855,15996,0.010002,ANY
1605499855,15995.53,0.002959,ANY
1605499855,15995.54,0.001845,ANY
1605499855,15995.53,0.004299,ANY
1605499855,15995.21,0.016942,ANY
1605499855,15995,0.068831,ANY
1605499855,15993.98,0.01,ANY
1605499855,15993.97,0.299928,ANY
1605499855,15993.98,0.049352,ANY
1605499855,15993.98,0.00434,ANY
1605499856,15993.97,0.000726,ANY
1605499857,15993.97,0.006174,ANY
1605499857,15993.97,0.013536,ANY
1605499858,15993.97,0.002,ANY
1605499858,15993.18,0.00125,ANY
1605499858,15992.77,0.003599,ANY
1605499858,15992.78,0.046902,ANY
1605499858,15992.78,0.0074,ANY
1605499860,15993.37,0.011689,ANY
1605499860,15993.37,0.002987,ANY
1605499862,15993.37,0.005667,ANY
1605499863,15993.37,0.000695,ANY
1605499863,15993.37,0.0008,ANY
1605499863,15993.38,0.001729,ANY
1605499864,15993.37,0.000706,ANY
1605499865,15993.38,0.000688,ANY
1605499866,15993.37,0.00098,ANY
1605499866,15993.37,0.112825,ANY
1605499866,15993.37,0.000756,ANY
1605499866,15993.37,0.000762,ANY
1605499866,15993.37,0.00076,ANY
1605499866,15993.37,0.026799,ANY
1605499866,15993.37,0.000755,ANY
1605499866,15993.37,0.00082,ANY
1605499866,15993.37,0.000838,ANY
1605499866,15993.37,0.000756,ANY
1605499866,15993.37,0.000828,ANY
1605499866,15993.37,0.001727,ANY
1605499866,15993.37,0.002485,ANY
1605499866,15993.37,0.000759,ANY
1605499866,15993.37,0.000876,ANY
1605499866,15993.37,0.000769,ANY
1605499866,15993.37,0.001413,ANY
1605499866,15993.37,0.000804,ANY
1605499866,15993.37,0.00076,ANY
1605499866,15993.37,0.000763,ANY
1605499866,15993.37,0.001015,ANY
1605499866,15993.37,0.000995,ANY
1605499866,15993.37,0.001248,ANY
1605499866,15993.37,0.00076,ANY
1605499866,15993.37,0.000832,ANY
1605499866,15993.37,0.000745,ANY
1605499866,15993.37,0.000764,ANY
1605499866,15993.37,0.002374,ANY
1605499866,15993.37,0.001015,ANY
1605499866,15993.37,0.000756,ANY
1605499866,15993.37,0.000849,ANY
1605499866,15993.37,0.000778,ANY
1605499866,15993.37,0.000994,ANY
1605499866,15993.37,0.000775,ANY
1605499866,15993.37,0.000847,ANY
1605499866,15993.37,0.001122,ANY
1605499866,15993.37,7e-06,ANY
1605499866,15993.08,0.001214,ANY
1605499866,15993.08,0.009387,ANY
1605499866,15993.08,0.013613,ANY
1605499866,15993.08,0.019088,ANY
1605499866,15993.08,0.026912,ANY
1605499866,15993.08,0.000761,ANY
1605499866,15993.08,0.000753,ANY
1605499866,15993.08,0.000855,ANY
1605499866,15993.08,0.000843,ANY
1605499866,15993.08,0.000871,ANY
1605499866,15993.08,0.000756,ANY
1605499866,15993.07,0.029,ANY
1605499866,15993.07,0.015926,ANY
1605499866,15993.07,0.0069,ANY
1605499866,15993.08,0.000755,ANY
1605499866,15993.08,0.0011,ANY
1605499867,15993.08,0.000756,ANY
1605499867,15993.08,0.001808,ANY
1605499867,15993.08,0.000752,ANY
1605499867,15993.08,0.001165,ANY
1605499867,15993.08,0.000827,ANY
1605499867,15993.08,0.000983,ANY
1605499867,15993.08,0.002121,ANY
1605499867,15993.08,0.00079,ANY
1605499867,15993.08,0.000756,ANY
1605499867,15993.08,0.000855,ANY
1605499867,15993.08,0.000836,ANY
1605499867,15993.08,0.000869,ANY
1605499868,15993.08,0.000996,ANY
1605499868,15993.08,0.000921,ANY
1605499868,15993.08,0.001324,ANY
1605499868,15993.08,0.001111,ANY
1605499868,15993.08,0.000871,ANY
1605499868,15993.08,0.001223,ANY
1605499868,15993.08,0.000756,ANY
1605499868,15993.08,0.00077,ANY
1605499868,15993.08,0.00085,ANY
1605499868,15993.08,0.000986,ANY
1605499868,15993.08,0.001179,ANY
1605499869,15993.08,0.000761,ANY
1605499869,15993.08,0.000753,ANY
1605499869,15993.08,0.001148,ANY
1605499869,15993.08,0.000771,ANY
1605499869,15993.08,0.000756,ANY
1605499869,15993.08,0.001246,ANY
1605499869,15993.08,0.000773,ANY
1605499870,15993.08,0.000994,ANY
1605499870,15993.08,0.000774,ANY
1605499870,15993.08,0.0378,ANY
1605499870,15993.08,0.000763,ANY
1605499870,15993.08,0.000772,ANY
1605499870,15993.08,0.00134,ANY
1605499870,15993.08,0.000816,ANY
1605499870,15993.08,0.000753,ANY
1605499870,15993.08,0.00099,ANY
1605499870,15993.08,0.000882,ANY
1605499870,15993.08,0.001264,ANY
1605499871,15993.08,0.001805,ANY
1605499871,15993.08,0.000769,ANY
1605499871,15993.08,0.000825,ANY
1605499871,15993.08,0.003748,ANY
1605499872,15993.08,0.001768,ANY
1605499872,15993.07,0.000745,ANY
1605499874,15993.08,0.14039,ANY
1605499875,15993.07,0.002919,ANY
1605499877,15993.08,0.001643,ANY
1605499878,15993.08,0.00343,ANY
1605499879,15992.7,0.035325,ANY
1605499879,15993.06,0.029,ANY
1605499879,15992.77,0.003301,ANY
1605499879,15993.07,0.085525,ANY
1605499879,15992.77,0.0069,ANY
1605499879,15992.71,0.003458,ANY
1605499880,15992.7,0.000697,ANY
1605499881,15992.7,0.031259,ANY
1605499882,15992.71,0.000819,ANY
1605499882,15992.7,0.051037,ANY
1605499882,15992.7,0.036101,ANY
1605499882,15992.7,0.00722,ANY
1605499882,15992.7,0.021661,ANY
1605499882,15992.7,0.040447,ANY
1605499882,15992.7,0.028881,ANY
1605499883,15992.7,0.021661,ANY
1605499883,15992.7,0.225711,ANY
1605499883,15992.7,0.0069,ANY
1605499883,15992.7,0.006899,ANY
1605499883,15992.7,1e-06,ANY
1605499883,15992.51,0.002,ANY
1605499883,15992.51,0.002,ANY
1605499883,15992.51,0.002,ANY
1605499883,15992.51,0.006989,ANY
1605499883,15992.51,2e-06,ANY
1605499883,15990.65,0.006818,ANY
1605499883,15990.64,0.028607,ANY
1605499883,15990.65,0.008754,ANY
1605499884,15990.65,0.009063,ANY
1605499884,15990.65,0.001918,ANY
1605499884,15990.64,0.001823,ANY
1605499884,15990.64,0.001427,ANY
1605499885,15990.64,0.00365,ANY
1605499885,15990.64,0.001342,ANY
1605499887,15990.56,0.004066,ANY
1605499888,15990.56,0.004,ANY
1605499888,15990.56,0.000719,ANY
1605499888,15990.55,0.000739,ANY
1605499892,15990.55,0.006162,ANY
1605499892,15990.56,0.000769,ANY
1605499893,15990.55,0.029453,ANY
1605499893,15990.55,0.063646,ANY
1605499893,15990.55,0.0069,ANY
1605499893,15990.55,0.273083,ANY
1605499893,15990.55,0.032489,ANY
1605499893,15990.55,0.086034,ANY
1605499894,15990.55,0.10839,ANY
1605499894,15990.55,4e-06,ANY
1605499894,15990.09,0.014687,ANY
1605499894,15990.08,0.002531,ANY
1605499894,15990.08,0.003559,ANY
1605499894,15990.08,0.00019,ANY
1605499894,15990.08,0.006708,ANY
1605499894,15990.08,2e-06,ANY
1605499894,15990.08,0.006398,ANY
1605499894,15990,0.01718,ANY
1605499894,15990,0.01282,ANY
1605499894,15989.5,0.5,ANY
1605499894,15989.22,0.0069,ANY
1605499894,15990,0.0069,ANY
1605499894,15989.76,0.017182,ANY
1605499894,15987,0.01,ANY
1605499894,15988.44,0.019216,ANY
1605499894,15987.5,0.0375,ANY
1605499894,15987.23,0.0069,ANY
1605499894,15987.12,0.6,ANY
1605499894,15987,0.0375,ANY
1605499894,15986.66,0.117884,ANY
1605499894,15988.44,0.05,ANY
1605499894,15986.34,0.050984,ANY
1605499894,15986.66,0.062116,ANY
1605499894,15986.51,0.15,ANY
1605499894,15986.66,0.0069,ANY
1605499894,15986.35,0.16166,ANY
1605499894,15986.35,0.283656,ANY
1605499894,15986.35,0.043089,ANY
1605499894,15986.35,0.1,ANY
1605499895,15986.35,0.002,ANY
1605499895,15986.35,0.000655,ANY
1605499895,15988.4,0.01602,ANY
1605499895,15986.44,0.0069,ANY
1605499895,15988.39,0.039393,ANY
1605499895,15986.35,0.001345,ANY
1605499895,15987.38,0.006888,ANY
1605499895,15987.37,0.0069,ANY
1605499895,15987.37,0.008275,ANY
1605499895,15987.37,0.062505,ANY
1605499895,15987.37,0.12502,ANY
1605499896,15987.84,0.088353,ANY
1605499896,15987.84,0.0069,ANY
1605499896,15987.84,0.029557,ANY
1605499896,15987.84,0.014027,ANY
1605499896,15987.84,0.003316,ANY
1605499897,15987.62,0.00075,ANY
1605499897,15987.62,0.003316,ANY
1605499898,15987.62,0.002834,ANY
1605499898,15987.62,0.0069,ANY
1605499898,15987.62,0.009771,ANY
1605499898,15987.38,0.022151,ANY
1605499900,15987.37,0.04,ANY
1605499900,15987.37,0.005,ANY
1605499900,15987.37,0.001892,ANY
1605499901,15990.96,0.015798,ANY
1605499901,15987.38,0.006079,ANY
1605499901,15987.38,0.002419,ANY
1605499901,15987.38,0.002,ANY
1605499901,15987.38,0.024712,ANY
1605499901,15987.38,0.002,ANY
1605499901,15987.38,0.002,ANY
1605499901,15987.5,0.157569,ANY
1605499901,15987.51,0.0069,ANY
1605499901,15987.61,0.1,ANY
1605499901,15987.62,0.4384,ANY
1605499901,15987.63,0.004895,ANY
1605499901,15987.74,0.0069,ANY
1605499901,15987.85,0.006378,ANY
1605499901,15988.16,0.2,ANY
1605499901,15988.17,0.018019,ANY
1605499901,15988.37,0.00125,ANY
1605499901,15988.99,0.2,ANY
1605499901,15989,0.0375,ANY
1605499901,15987.38,0.075,ANY
1605499901,15989.21,0.112548,ANY
1605499901,15989.5,0.0375,ANY
1605499901,15989.98,0.01,ANY
1605499901,15989.99,0.08,ANY
1605499901,15990,0.0375,ANY
1605499901,15990.05,0.0069,ANY
1605499901,15990.08,0.018597,ANY
1605499901,15990.33,0.0069,ANY
1605499901,15990.45,0.264401,ANY
1605499901,15990.5,0.0375,ANY
1605499901,15990.56,0.002512,ANY
1605499901,15990.6,0.703972,ANY
1605499901,15990.61,0.0069,ANY
1605499901,15990.95,0.2,ANY
1605499901,15989.12,0.0069,ANY
1605499901,15990.98,0.193845,ANY
1605499901,15986.46,0.010184,ANY
1605499901,15986.92,0.0069,ANY
1605499901,15987.85,0.006317,ANY
1605499901,15988.17,0.013809,ANY
1605499901,15988.37,0.04,ANY
1605499901,15990.82,0.00385,ANY
1605499901,15990.96,0.000713,ANY
1605499901,15990.96,0.03198,ANY
1605499901,15990.96,0.006703,ANY
1605499902,15990.96,0.002,ANY
1605499902,15990.96,0.002,ANY
1605499902,15990.96,0.000474,ANY
1605499902,15990.96,0.065799,ANY
1605499902,15990.96,0.008098,ANY
1605499902,15990.96,0.019137,ANY
1605499902,15990.96,0.002194,ANY
1605499902,15990.97,0.000964,ANY
1605499902,15990.96,0.277864,ANY
1605499902,15990.97,0.000966,ANY
1605499903,15990.26,0.014737,ANY
1605499905,15990.26,0.000706,ANY
1605499906,15990.26,0.001686,ANY
1605499906,15990.26,0.469314,ANY
1605499907,15989.47,0.015554,ANY
1605499907,15990.26,0.04,ANY
1605499907,15989.98,0.002,ANY
1605499907,15989.79,0.009318,ANY
1605499907,15990.26,0.029,ANY
1605499907,15988.39,0.043037,ANY
1605499907,15988.46,0.0049,ANY
1605499909,15989.34,0.0069,ANY
1605499909,15989.34,0.0069,ANY
1605499909,15989.34,0.04,ANY
1605499909,15990.24,0.012351,ANY
1605499910,15990.17,0.00624,ANY
1605499910,15990.17,0.00066,ANY
1605499910,15990.17,0.0069,ANY
1605499910,15990.08,0.0712,ANY
1605499910,15989.77,0.000663,ANY
1605499910,15989.77,0.006237,ANY
1605499910,15988.34,0.04,ANY
1605499910,15989.77,0.006237,ANY
1605499910,15988.89,0.0069,ANY
1605499910,15988.39,0.0069,ANY
1605499910,15988.15,0.012507,ANY
1605499910,15988.13,0.326206,ANY
1605499910,15988.37,0.00125,ANY
1605499910,15988.14,0.001975,ANY
1605499911,15988.14,0.003226,ANY
1605499911,15988.51,0.000666,ANY
1605499911,15988.51,0.000667,ANY
1605499911,15988.51,0.000666,ANY
1605499911,15988.52,0.001931,ANY
1605499911,15988.52,0.004969,ANY
1605499911,15988.52,0.0069,ANY
1605499911,15990.13,0.011098,ANY
1605499912,15990.11,0.004228,ANY
1605499912,15990.11,0.01,ANY
1605499913,15990.11,0.00187,ANY
1605499913,15990.11,0.000934,ANY
1605499913,15990.11,0.000716,ANY
1605499916,15990.12,0.024334,ANY
1605499916,15990.12,0.0069,ANY
1605499916,15990.12,0.015666,ANY
1605499917,15990.13,0.004262,ANY
1605499917,15990.13,0.005757,ANY
1605499917,15990.14,0.003924,ANY
1605499918,15990.13,0.012615,ANY
1605499918,15990.13,0.014329,ANY
1605499918,15990.13,0.030571,ANY
1605499919,15990.13,0.010019,ANY
1605499920,15990.12,0.000807,ANY
1605499920,15990.12,0.00081,ANY
1605499920,15990.12,0.000753,ANY
1605499920,15990.12,0.000811,ANY
1605499920,15990.12,0.000811,ANY
1605499920,15990.12,0.000785,ANY
1605499921,15990.12,0.000777,ANY
1605499921,15990.12,0.00076,ANY
1605499921,15990.12,0.001805,ANY
1605499921,15990.12,0.00081,ANY
1605499921,15990.12,0.000811,ANY
1605499921,15990.11,0.000726,ANY
1605499922,15990.12,0.000794,ANY
1605499922,15990.11,0.010019,ANY
1605499922,15990.12,0.001727,ANY
1605499922,15990.12,0.002484,ANY
1605499922,15990.12,0.000807,ANY
1605499922,15990.12,0.000784,ANY
1605499922,15990.12,0.000809,ANY
1605499922,15990.12,0.001176,ANY
1605499922,15990.11,0.006664,ANY
1605499922,15990.12,0.000754,ANY
1605499922,15990.12,0.000756,ANY
1605499923,15990.12,0.00077,ANY
1605499923,15990.12,0.000811,ANY
1605499923,15990.12,0.000807,ANY
1605499923,15990.12,0.000811,ANY
1605499923,15990.12,0.000806,ANY
1605499924,15990.12,0.000777,ANY
1605499924,15990.12,0.000809,ANY
1605499924,15990.12,0.000809,ANY
1605499924,15990.12,0.00078,ANY
1605499924,15990.12,0.000759,ANY
1605499924,15990.12,0.000761,ANY
1605499924,15990.11,0.001291,ANY
1605499924,15990.12,0.002374,ANY
1605499924,15990.12,0.000804,ANY
1605499924,15990.12,0.000809,ANY
1605499925,15990.12,0.000809,ANY
1605499925,15990.11,0.004348,ANY
1605499925,15990.11,0.063308,ANY
1605499925,15990.12,0.000777,ANY
1605499925,15990.11,0.032245,ANY
1605499925,15990.12,0.000788,ANY
1605499925,15990.11,0.002295,ANY
1605499925,15990.12,0.000775,ANY
1605499926,15990.12,0.000751,ANY
1605499926,15990.12,0.001214,ANY
1605499926,15990.12,0.000775,ANY
1605499926,15990.12,0.000756,ANY
1605499926,15990.12,0.000469,ANY
1605499926,15990.12,0.002,ANY
1605499926,15990.12,0.006564,ANY
1605499926,15990.12,0.002,ANY
1605499926,15990.12,0.007972,ANY
1605499926,15990.12,0.000804,ANY
1605499927,15990.12,0.000763,ANY
1605499927,15990.12,0.002121,ANY
1605499927,15990.12,0.007945,ANY
1605499927,15990.12,0.025487,ANY
1605499927,15990.12,0.006565,ANY
1605499927,15990.59,0.009073,ANY
1605499927,15990.12,0.003689,ANY
1605499927,15990.14,0.002976,ANY
1605499927,15990.15,0.014139,ANY
1605499927,15990.22,0.0069,ANY
1605499927,15990.25,0.0069,ANY
1605499927,15990.12,2.5e-05,ANY
1605499927,15990.9,0.049895,ANY
1605499927,15990.91,0.008554,ANY
1605499928,15990.91,0.0069,ANY
1605499928,15990.91,0.002,ANY
1605499928,15990.91,0.002,ANY
1605499928,15991.38,0.004741,ANY
1605499928,15991.26,0.04,ANY
1605499928,15991.38,0.002451,ANY
1605499928,15991.38,0.0069,ANY
1605499928,15991.7,0.015175,ANY
1605499928,15992.48,0.15,ANY
1605499928,15992.62,0.0069,ANY
1605499928,15992.9,0.0069,ANY
1605499928,15992.9,0.0069,ANY
1605499928,15993.06,0.004453,ANY
1605499928,15993.06,0.026004,ANY
1605499928,15993.06,0.0074,ANY
1605499928,15993.06,0.016533,ANY
1605499929,15993.07,0.0062,ANY
1605499929,15993.07,0.004831,ANY
1605499929,15993.06,0.077685,ANY
1605499929,15993.06,0.09181,ANY
1605499929,15993.09,0.084336,ANY
1605499930,15993.09,0.00073,ANY
1605499932,15993.09,0.004995,ANY
1605499933,15993.09,0.040716,ANY
1605499933,15993.09,0.006692,ANY
1605499938,15993.09,0.000749,ANY
1605499938,15993.1,0.003889,ANY
1605499938,15993.09,0.00194,ANY
1605499938,15993.1,0.014386,ANY
1605499938,15993.09,0.00194,ANY
1605499938,15993.09,0.0032,ANY
1605499938,15993.1,0.000807,ANY
1605499938,15993.1,0.000767,ANY
1605499939,15993.1,0.000807,ANY
1605499939,15993.1,0.000772,ANY
1605499939,15993.1,0.000811,ANY
1605499940,15993.09,0.004853,ANY
1605499942,15993.1,0.050375,ANY
1605499942,15993.1,0.041338,ANY
1605499944,15993.09,0.000762,ANY
1605499944,15993.09,0.000756,ANY
1605499944,15993.09,0.000768,ANY
1605499944,15993.09,0.000811,ANY
1605499944,15993.09,0.000808,ANY
1605499944,15993.09,0.000766,ANY
1605499944,15993.09,0.039806,ANY
1605499944,15993.09,0.000807,ANY
1605499944,15993.09,0.001325,ANY
1605499944,15993.09,0.000775,ANY
1605499944,15993.09,0.000809,ANY
1605499944,15993.09,0.000807,ANY
1605499944,15993.09,0.00069,ANY
1605499944,15993.1,0.000789,ANY
1605499944,15993.1,0.49045,ANY
1605499945,15993.1,0.194809,ANY
1605499945,15993.1,0.0069,ANY
1605499945,15993.1,0.15,ANY
1605499945,15993.1,0.002221,ANY
1605499945,15993.1,0.001847,ANY
1605499945,15993.1,0.001846,ANY
1605499945,15993.1,0.001847,ANY
1605499945,15993.1,0.001847,ANY
1605499945,15993.1,0.002,ANY
1605499945,15993.1,0.002,ANY
1605499945,15993.1,0.002,ANY
1605499945,15993.1,0.003693,ANY
1605499945,15993.37,0.013544,ANY
1605499945,15993.38,0.004483,ANY
1605499945,15993.38,0.0069,ANY
1605499945,15993.4,0.625752,ANY
1605499945,15993.37,0.0069,ANY
1605499945,15993.57,0.00162,ANY
1605499945,15993.57,0.0069,ANY
1605499945,15993.9,0.703972,ANY
1605499945,15994.1,0.014257,ANY
1605499945,15994.17,0.002,ANY
1605499945,15994.76,0.0069,ANY
1605499945,15995.03,0.0069,ANY
1605499945,15996,0.006878,ANY
1605499946,15996,0.002,ANY
1605499946,15996.2,2.1e-05,ANY
1605499946,15996.2,0.001516,ANY
1605499947,15996.2,0.000463,ANY
1605499947,15996.2,0.0069,ANY
1605499947,15996.2,0.001985,ANY
1605499947,15996.2,1.5e-05,ANY
1605499947,15996.2,0.001978,ANY
1605499948,15996.2,2.2e-05,ANY
1605499948,15996.2,0.039979,ANY
1605499948,15996.2,2.1e-05,ANY
1605499948,15996.82,0.054143,ANY
1605499948,15996.82,0.161661,ANY
1605499948,15996.82,0.004984,ANY
1605499948,15996.82,0.161659,ANY
1605499948,15996.82,0.07172,ANY
1605499948,15996.82,0.542714,ANY
1605499948,15996.82,0.512167,ANY
1605499948,15996.82,0.09,ANY
1605499948,15996.82,0.002,ANY
1605499948,15996.19,0.003368,ANY
1605499949,15996.19,0.003532,ANY
1605499949,15996.19,0.029038,ANY
1605499950,15996.2,0.002,ANY
1605499950,15996.2,0.009233,ANY
1605499950,15996.2,0.015773,ANY
1605499952,15996.19,0.001806,ANY
1605499952,15996.19,0.000727,ANY
1605499955,15996.19,0.003273,ANY
1605499955,15996.19,0.002927,ANY
1605499956,15996.2,0.001846,ANY
1605499956,15996.2,0.001847,ANY
1605499956,15996.53,0.006898,ANY
1605499956,15996.2,0.003694,ANY
1605499956,15996.53,0.006874,ANY
1605499956,15996.53,2e-06,ANY
1605499956,15996.53,2.6e-05,ANY
1605499956,15996.82,0.003923,ANY
1605499956,15996.82,0.010848,ANY
1605499957,15996.82,0.015401,ANY
1605499957,15996.82,0.368828,ANY
1605499957,15996.82,0.149435,ANY
1605499957,15996.82,0.012224,ANY
1605499957,15996.82,0.017074,ANY
1605499957,15996.82,0.0037,ANY
1605499957,15996.82,0.00251,ANY
1605499958,15996.83,0.0069,ANY
1605499958,15996.83,0.0069,ANY
1605499958,15996.83,0.002,ANY
1605499958,15996.83,0.002,ANY
1605499958,15996.83,0.078034,ANY
1605499958,15996.82,0.095631,ANY
1605499958,15996.82,0.000916,ANY
1605499958,15996.82,0.04183,ANY
1605499958,15996.82,0.042374,ANY
1605499959,15996.82,0.001284,ANY
1605499959,15996.82,0.006657,ANY
1605499959,15996.82,0.01272,ANY
1605499960,15996.82,0.000753,ANY
1605499961,15996.82,1.1,ANY
1605499962,15996.82,0.00093,ANY
1605499962,15996.83,0.012215,ANY
1605499962,15996.82,1.817857,ANY
1605499962,15996.82,0.002,ANY
1605499962,15996.82,0.055143,ANY
1605499962,15996.82,0.032701,ANY
1605499962,15996.82,0.024933,ANY
1605499962,15996.82,0.006393,ANY
1605499962,15996.68,0.0069,ANY
1605499962,15996.63,0.002,ANY
1605499962,15996.63,0.002,ANY
1605499962,15996.36,0.0021,ANY
1605499962,15996.36,0.0048,ANY
1605499962,15996.35,0.0013,ANY
1605499962,15996.35,0.004802,ANY
1605499962,15996.2,0.000704,ANY
1605499962,15996.19,0.000494,ANY
1605499962,15996.09,0.0069,ANY
1605499962,15996.03,0.017566,ANY
1605499962,15996.19,0.000579,ANY
1605499963,15994.14,0.007154,ANY
1605499963,15996,0.002,ANY
1605499963,15996,0.002,ANY
1605499963,15996,0.002,ANY
1605499963,15995.8,0.002,ANY
1605499963,15995.61,0.0069,ANY
1605499963,15994.14,0.01,ANY
1605499963,15995.2,0.04,ANY
1605499963,15994.01,0.003735,ANY
1605499964,15994.01,0.038966,ANY
1605499964,15994.01,0.034911,ANY
1605499964,15994,0.000799,ANY
1605499964,15994.01,0.060565,ANY
1605499965,15994,0.001587,ANY
1605499966,15992,0.01,ANY
1605499966,15994,0.002,ANY
1605499966,15994,0.000802,ANY
1605499966,15993.23,0.0069,ANY
1605499966,15993.11,0.0243,ANY
1605499966,15993.1,0.062526,ANY
1605499966,15993.08,0.0069,ANY
1605499966,15992.9,0.002,ANY
1605499966,15992.9,0.002,ANY
1605499966,15992.9,0.002,ANY
1605499966,15992,0.0375,ANY
1605499966,15993.46,0.0069,ANY
1605499966,15991.54,0.026445,ANY
1605499966,15993.09,0.0037,ANY
1605499966,15993.09,0.0037,ANY
1605499966,15993.08,0.001893,ANY
1605499967,15993.08,0.06191,ANY
1605499967,15993.08,0.109629,ANY
1605499968,15993.08,0.002127,ANY
1605499969,15993.08,0.000695,ANY
1605499971,15993.09,0.02,ANY
1605499972,15993.08,0.007351,ANY
1605499973,15992.36,0.048148,ANY
1605499973,15992.36,0.006747,ANY
1605499973,15992.36,0.000153,ANY
1605499975,15991.57,0.000667,ANY
1605499976,15991.57,0.002,ANY
1605499976,15991.57,0.006233,ANY
1605499976,15991.55,0.00125,ANY
1605499976,15991.53,0.0069,ANY
1605499976,15991.57,0.04,ANY
1605499977,15991.14,0.00196,ANY
1605499977,15991.14,0.0069,ANY
1605499977,15991.14,0.00494,ANY
1605499977,15991.1,0.008551,ANY
1605499977,15991.1,0.000306,ANY
1605499977,15990.78,0.016174,ANY
1605499977,15990.71,0.002,ANY
1605499977,15990.78,0.000307,ANY
1605499977,15990.71,0.001693,ANY
1605499977,15989.69,0.037556,ANY
1605499977,15990.71,0.0069,ANY
1605499977,15990.35,0.0069,ANY
1605499977,15990.11,0.235893,ANY
1605499977,15990.11,0.143937,ANY
1605499977,15990.71,0.000307,ANY
1605499977,15989.92,0.002,ANY
1605499977,15989.92,0.002,ANY
1605499977,15989.92,0.002,ANY
1605499977,15990,0.012507,ANY
1605499977,15989.69,0.025931,ANY
1605499977,15989.32,0.006069,ANY
1605499977,15989.32,0.000831,ANY
1605499977,15989.12,0.031791,ANY
1605499977,15989.12,0.008209,ANY
1605499977,15988.32,0.0069,ANY
1605499977,15988.16,0.02261,ANY
1605499977,15988.16,0.029523,ANY
1605499977,15987.99,0.098843,ANY
1605499977,15988.11,0.027015,ANY
